从索引缓存读取（index_cache.tsv）
清单：共 17148 个 API
筛选后待处理：609 个
[写入] AuditComputeEffectivePolicyBySid（5 条文档条目）
[写入] AuditComputeEffectivePolicyByToken（5 条文档条目）
[写入] AuditEnumerateCategories（4 条文档条目）
[写入] AuditEnumerateSubCategories（4 条文档条目）
[写入] AuditLookupCategoryNameW（5 条文档条目）
[写入] AuditLookupCategoryNameA（5 条文档条目）
[写入] AuditLookupSubCategoryNameW（5 条文档条目）
[写入] AuditLookupSubCategoryNameA（5 条文档条目）
[写入] AuditLookupCategoryIdFromCategoryGuid（4 条文档条目）
[写入] AuditLookupCategoryGuidFromCategoryId（4 条文档条目）
[写入] AuditSetSecurity（5 条文档条目）
[写入] AuditQuerySecurity（5 条文档条目）
[写入] AuditSetGlobalSaclW（5 条文档条目）
[写入] AuditSetGlobalSaclA（5 条文档条目）
[写入] AuditQueryGlobalSaclW（5 条文档条目）
[写入] AuditQueryGlobalSaclA（5 条文档条目）
[写入] AuditFree（4 条文档条目）
[写入] SetEntriesInAclA（5 条文档条目）
[写入] SetEntriesInAclW（5 条文档条目）
[写入] GetExplicitEntriesFromAclA（5 条文档条目）
[写入] GetExplicitEntriesFromAclW（5 条文档条目）
[写入] GetEffectiveRightsFromAclA（6 条文档条目）
[写入] GetEffectiveRightsFromAclW（6 条文档条目）
[写入] GetAuditedPermissionsFromAclA（5 条文档条目）
[写入] GetAuditedPermissionsFromAclW（5 条文档条目）
[写入] GetNamedSecurityInfoA（5 条文档条目）
[写入] GetNamedSecurityInfoW（5 条文档条目）
[写入] GetSecurityInfo（5 条文档条目）
[写入] SetNamedSecurityInfoA（5 条文档条目）
[写入] SetNamedSecurityInfoW（5 条文档条目）
[写入] SetSecurityInfo（5 条文档条目）
[写入] GetInheritanceSourceA（5 条文档条目）
[写入] GetInheritanceSourceW（5 条文档条目）
[写入] FreeInheritedFromArray（4 条文档条目）
[写入] TreeResetNamedSecurityInfoA（5 条文档条目）
[写入] TreeResetNamedSecurityInfoW（5 条文档条目）
[写入] TreeSetNamedSecurityInfoA（5 条文档条目）
[写入] TreeSetNamedSecurityInfoW（5 条文档条目）
[写入] BuildSecurityDescriptorA（5 条文档条目）
[写入] BuildSecurityDescriptorW（5 条文档条目）
[写入] LookupSecurityDescriptorPartsA（5 条文档条目）
[写入] LookupSecurityDescriptorPartsW（5 条文档条目）
[写入] BuildExplicitAccessWithNameA（5 条文档条目）
[写入] BuildExplicitAccessWithNameW（5 条文档条目）
[跳过] BuildImpersonateExplicitAccessWithNameA：Learn 索引中未找到
[跳过] BuildImpersonateExplicitAccessWithNameW：Learn 索引中未找到
[写入] BuildTrusteeWithNameA（5 条文档条目）
[写入] BuildTrusteeWithNameW（5 条文档条目）
[跳过] BuildImpersonateTrusteeA：Learn 索引中未找到
[跳过] BuildImpersonateTrusteeW：Learn 索引中未找到
[写入] BuildTrusteeWithSidA（5 条文档条目）
[写入] BuildTrusteeWithSidW（5 条文档条目）
[写入] BuildTrusteeWithObjectsAndSidA（5 条文档条目）
[写入] BuildTrusteeWithObjectsAndSidW（5 条文档条目）
[写入] BuildTrusteeWithObjectsAndNameA（5 条文档条目）
[写入] BuildTrusteeWithObjectsAndNameW（5 条文档条目）
[写入] GetTrusteeNameA（5 条文档条目）
[写入] GetTrusteeNameW（5 条文档条目）
[写入] GetTrusteeTypeA（5 条文档条目）
[写入] GetTrusteeTypeW（5 条文档条目）
[写入] GetTrusteeFormA（5 条文档条目）
[写入] GetTrusteeFormW（5 条文档条目）
[跳过] GetMultipleTrusteeOperationA：Learn 索引中未找到
[跳过] GetMultipleTrusteeOperationW：Learn 索引中未找到
[跳过] GetMultipleTrusteeA：Learn 索引中未找到
[跳过] GetMultipleTrusteeW：Learn 索引中未找到
[写入] ConvertSidToStringSidA（5 条文档条目）
[写入] ConvertSidToStringSidW（5 条文档条目）
[写入] ConvertStringSidToSidA（5 条文档条目）
[写入] ConvertStringSidToSidW（5 条文档条目）
[写入] ConvertStringSecurityDescriptorToSecurityDescriptorA（5 条文档条目）
[写入] ConvertStringSecurityDescriptorToSecurityDescriptorW（5 条文档条目）
[写入] ConvertSecurityDescriptorToStringSecurityDescriptorA（5 条文档条目）
[写入] ConvertSecurityDescriptorToStringSecurityDescriptorW（5 条文档条目）
[写入] CredWriteW（5 条文档条目）
[写入] CredWriteA（5 条文档条目）
[写入] CredReadW（5 条文档条目）
[写入] CredReadA（5 条文档条目）
[写入] CredEnumerateW（5 条文档条目）
[写入] CredEnumerateA（5 条文档条目）
[写入] CredWriteDomainCredentialsW（5 条文档条目）
[写入] CredWriteDomainCredentialsA（5 条文档条目）
[写入] CredReadDomainCredentialsW（5 条文档条目）
[写入] CredReadDomainCredentialsA（5 条文档条目）
[写入] CredDeleteW（5 条文档条目）
[写入] CredDeleteA（5 条文档条目）
[写入] CredRenameW（5 条文档条目）
[写入] CredRenameA（5 条文档条目）
[写入] CredGetTargetInfoW（5 条文档条目）
[写入] CredGetTargetInfoA（5 条文档条目）
[写入] CredMarshalCredentialW（5 条文档条目）
[写入] CredMarshalCredentialA（5 条文档条目）
[写入] CredUnmarshalCredentialW（5 条文档条目）
[写入] CredUnmarshalCredentialA（5 条文档条目）
[写入] CredIsMarshaledCredentialW（5 条文档条目）
[写入] CredIsMarshaledCredentialA（5 条文档条目）
[写入] CredProtectW（5 条文档条目）
[写入] CredProtectA（5 条文档条目）
[写入] CredUnprotectW（5 条文档条目）
[写入] CredUnprotectA（5 条文档条目）
[写入] CredIsProtectedW（5 条文档条目）
[写入] CredIsProtectedA（5 条文档条目）
[写入] CredFindBestCredentialW（5 条文档条目）
[写入] CredFindBestCredentialA（5 条文档条目）
[写入] CredGetSessionTypes（4 条文档条目）
[写入] CredFree（4 条文档条目）
[写入] CryptAcquireContextA（6 条文档条目）
[写入] CryptAcquireContextW（6 条文档条目）
[写入] CryptReleaseContext（5 条文档条目）
[写入] CryptGenKey（6 条文档条目）
[写入] CryptDeriveKey（5 条文档条目）
[写入] CryptDestroyKey（5 条文档条目）
[写入] CryptSetKeyParam（5 条文档条目）
[写入] CryptGetKeyParam（4 条文档条目）
[写入] CryptSetHashParam（5 条文档条目）
[写入] CryptGetHashParam（4 条文档条目）
[写入] CryptSetProvParam（4 条文档条目）
[写入] CryptGetProvParam（6 条文档条目）
[写入] CryptGenRandom（6 条文档条目）
[写入] CryptGetUserKey（4 条文档条目）
[写入] CryptExportKey（6 条文档条目）
[写入] CryptImportKey（6 条文档条目）
[写入] CryptEncrypt（5 条文档条目）
[写入] CryptDecrypt（5 条文档条目）
[写入] CryptCreateHash（6 条文档条目）
[写入] CryptHashData（4 条文档条目）
[写入] CryptHashSessionKey（4 条文档条目）
[写入] CryptDestroyHash（5 条文档条目）
[写入] CryptSignHashA（6 条文档条目）
[写入] CryptSignHashW（6 条文档条目）
[写入] CryptVerifySignatureA（5 条文档条目）
[写入] CryptVerifySignatureW（5 条文档条目）
[写入] CryptSetProviderA（5 条文档条目）
[写入] CryptSetProviderW（5 条文档条目）
[写入] CryptSetProviderExA（5 条文档条目）
[写入] CryptSetProviderExW（5 条文档条目）
[写入] CryptGetDefaultProviderA（6 条文档条目）
[写入] CryptGetDefaultProviderW（6 条文档条目）
[写入] CryptEnumProviderTypesA（6 条文档条目）
[写入] CryptEnumProviderTypesW（6 条文档条目）
[写入] CryptEnumProvidersA（6 条文档条目）
[写入] CryptEnumProvidersW（6 条文档条目）
[写入] CryptContextAddRef（6 条文档条目）
[写入] CryptDuplicateKey（6 条文档条目）
[写入] CryptDuplicateHash（6 条文档条目）
[写入] AccessCheck（5 条文档条目）
[写入] AccessCheckAndAuditAlarmW（5 条文档条目）
[写入] AccessCheckByType（5 条文档条目）
[写入] AccessCheckByTypeResultList（5 条文档条目）
[写入] AccessCheckByTypeAndAuditAlarmW（5 条文档条目）
[写入] AccessCheckByTypeResultListAndAuditAlarmW（5 条文档条目）
[写入] AccessCheckByTypeResultListAndAuditAlarmByHandleW（5 条文档条目）
[写入] AddAccessAllowedAce（5 条文档条目）
[写入] AddAccessAllowedAceEx（5 条文档条目）
[写入] AddAccessAllowedObjectAce（5 条文档条目）
[写入] AddAccessDeniedAce（5 条文档条目）
[写入] AddAccessDeniedAceEx（5 条文档条目）
[写入] AddAccessDeniedObjectAce（5 条文档条目）
[写入] AddAce（5 条文档条目）
[写入] AddAuditAccessAce（5 条文档条目）
[写入] AddAuditAccessAceEx（4 条文档条目）
[写入] AddAuditAccessObjectAce（5 条文档条目）
[写入] AddMandatoryAce（5 条文档条目）
[写入] AdjustTokenGroups（5 条文档条目）
[写入] AdjustTokenPrivileges（5 条文档条目）
[写入] AllocateAndInitializeSid（5 条文档条目）
[写入] AllocateLocallyUniqueId（5 条文档条目）
[写入] AreAllAccessesGranted（5 条文档条目）
[写入] AreAnyAccessesGranted（5 条文档条目）
[写入] CheckTokenMembership（6 条文档条目）
[写入] ConvertToAutoInheritPrivateObjectSecurity（5 条文档条目）
[写入] CopySid（5 条文档条目）
[写入] CreatePrivateObjectSecurity（5 条文档条目）
[写入] CreatePrivateObjectSecurityEx（5 条文档条目）
[写入] CreatePrivateObjectSecurityWithMultipleInheritance（5 条文档条目）
[写入] CreateRestrictedToken（5 条文档条目）
[写入] CreateWellKnownSid（4 条文档条目）
[写入] EqualDomainSid（4 条文档条目）
[写入] DeleteAce（5 条文档条目）
[写入] DestroyPrivateObjectSecurity（4 条文档条目）
[写入] DuplicateToken（5 条文档条目）
[写入] DuplicateTokenEx（5 条文档条目）
[写入] EqualPrefixSid（5 条文档条目）
[写入] EqualSid（4 条文档条目）
[写入] FindFirstFreeAce（4 条文档条目）
[写入] FreeSid（4 条文档条目）
[写入] GetAce（4 条文档条目）
[写入] GetAclInformation（4 条文档条目）
[写入] GetFileSecurityW（5 条文档条目）
[写入] GetKernelObjectSecurity（5 条文档条目）
[写入] GetLengthSid（4 条文档条目）
[写入] GetPrivateObjectSecurity（5 条文档条目）
[写入] GetSecurityDescriptorControl（4 条文档条目）
[写入] GetSecurityDescriptorDacl（4 条文档条目）
[写入] GetSecurityDescriptorGroup（4 条文档条目）
[写入] GetSecurityDescriptorLength（5 条文档条目）
[写入] GetSecurityDescriptorOwner（4 条文档条目）
[写入] GetSecurityDescriptorRMControl（5 条文档条目）
[写入] GetSecurityDescriptorSacl（4 条文档条目）
[写入] GetSidIdentifierAuthority（5 条文档条目）
[写入] GetSidLengthRequired（5 条文档条目）
[写入] GetSidSubAuthority（5 条文档条目）
[写入] GetSidSubAuthorityCount（5 条文档条目）
[写入] GetTokenInformation（4 条文档条目）
[写入] GetWindowsAccountDomainSid（4 条文档条目）
[写入] ImpersonateAnonymousToken（5 条文档条目）
[写入] ImpersonateLoggedOnUser（5 条文档条目）
[写入] ImpersonateSelf（5 条文档条目）
[写入] InitializeAcl（6 条文档条目）
[写入] InitializeSecurityDescriptor（5 条文档条目）
[写入] InitializeSid（5 条文档条目）
[写入] IsTokenRestricted（5 条文档条目）
[写入] IsValidAcl（5 条文档条目）
[写入] IsValidSecurityDescriptor（5 条文档条目）
[写入] IsValidSid（5 条文档条目）
[写入] IsWellKnownSid（4 条文档条目）
[写入] MakeAbsoluteSD（5 条文档条目）
[写入] MakeSelfRelativeSD（5 条文档条目）
[写入] MapGenericMask（5 条文档条目）
[写入] ObjectCloseAuditAlarmW（5 条文档条目）
[写入] ObjectDeleteAuditAlarmW（5 条文档条目）
[写入] ObjectOpenAuditAlarmW（5 条文档条目）
[写入] ObjectPrivilegeAuditAlarmW（5 条文档条目）
[写入] PrivilegeCheck（5 条文档条目）
[写入] PrivilegedServiceAuditAlarmW（5 条文档条目）
[写入] QuerySecurityAccessMask（4 条文档条目）
[写入] RevertToSelf（4 条文档条目）
[写入] SetAclInformation（4 条文档条目）
[写入] SetFileSecurityW（5 条文档条目）
[写入] SetKernelObjectSecurity（4 条文档条目）
[写入] SetPrivateObjectSecurity（5 条文档条目）
[写入] SetPrivateObjectSecurityEx（5 条文档条目）
[写入] SetSecurityAccessMask（4 条文档条目）
[写入] SetSecurityDescriptorControl（7 条文档条目）
[写入] SetSecurityDescriptorDacl（5 条文档条目）
[写入] SetSecurityDescriptorGroup（4 条文档条目）
[写入] SetSecurityDescriptorOwner（4 条文档条目）
[写入] SetSecurityDescriptorRMControl（5 条文档条目）
[写入] SetSecurityDescriptorSacl（4 条文档条目）
[写入] SetTokenInformation（5 条文档条目）
[写入] AccessCheckAndAuditAlarmA（5 条文档条目）
[写入] AccessCheckByTypeAndAuditAlarmA（5 条文档条目）
[写入] AccessCheckByTypeResultListAndAuditAlarmA（5 条文档条目）
[写入] AccessCheckByTypeResultListAndAuditAlarmByHandleA（5 条文档条目）
[写入] ObjectOpenAuditAlarmA（5 条文档条目）
[写入] ObjectPrivilegeAuditAlarmA（5 条文档条目）
[写入] ObjectCloseAuditAlarmA（5 条文档条目）
[写入] ObjectDeleteAuditAlarmA（5 条文档条目）
[写入] PrivilegedServiceAuditAlarmA（5 条文档条目）
[写入] AddConditionalAce（4 条文档条目）
[写入] SetFileSecurityA（5 条文档条目）
[写入] GetFileSecurityA（5 条文档条目）
[写入] LookupAccountSidA（5 条文档条目）
[写入] LookupAccountSidW（5 条文档条目）
[写入] LookupAccountNameA（5 条文档条目）
[写入] LookupAccountNameW（5 条文档条目）
[写入] LookupPrivilegeValueA（5 条文档条目）
[写入] LookupPrivilegeValueW（5 条文档条目）
[写入] LookupPrivilegeNameA（5 条文档条目）
[写入] LookupPrivilegeNameW（5 条文档条目）
[写入] LookupPrivilegeDisplayNameA（5 条文档条目）
[写入] LookupPrivilegeDisplayNameW（5 条文档条目）
[写入] LogonUserA（6 条文档条目）
[写入] LogonUserW（6 条文档条目）
[写入] LogonUserExA（5 条文档条目）
[写入] LogonUserExW（5 条文档条目）
[写入] QueryUsersOnEncryptedFile（5 条文档条目）
[写入] QueryRecoveryAgentsOnEncryptedFile（5 条文档条目）
[写入] RemoveUsersFromEncryptedFile（5 条文档条目）
[写入] AddUsersToEncryptedFile（5 条文档条目）
[写入] SetUserFileEncryptionKey（5 条文档条目）
[跳过] SetUserFileEncryptionKeyEx：Learn 索引中未找到
[写入] FreeEncryptionCertificateHashList（5 条文档条目）
[写入] EncryptionDisable（5 条文档条目）
[写入] DuplicateEncryptionInfoFile（5 条文档条目）
[跳过] GetEncryptedFileMetadata：Learn 索引中未找到
[跳过] SetEncryptedFileMetadata：Learn 索引中未找到
[跳过] FreeEncryptedFileMetadata：Learn 索引中未找到
[写入] EncryptFileA（5 条文档条目）
[写入] EncryptFileW（5 条文档条目）
[写入] DecryptFileA（5 条文档条目）
[写入] DecryptFileW（5 条文档条目）
[写入] FileEncryptionStatusA（5 条文档条目）
[写入] FileEncryptionStatusW（5 条文档条目）
[写入] OpenEncryptedFileRawA（5 条文档条目）
[写入] OpenEncryptedFileRawW（5 条文档条目）
[写入] ReadEncryptedFileRaw（5 条文档条目）
[写入] WriteEncryptedFileRaw（5 条文档条目）
[写入] CloseEncryptedFileRaw（5 条文档条目）
[写入] OperationStart（6 条文档条目）
[写入] OperationEnd（5 条文档条目）
[跳过] OpenThreadWaitChainSession：Learn 索引中未找到
[跳过] CloseThreadWaitChainSession：Learn 索引中未找到
[跳过] GetThreadWaitChain：Learn 索引中未找到
[跳过] RegisterWaitChainCOMCallback：Learn 索引中未找到
[写入] StartTraceW（5 条文档条目）
[写入] StartTraceA（5 条文档条目）
[写入] StopTraceW（5 条文档条目）
[写入] StopTraceA（5 条文档条目）
[写入] QueryTraceW（5 条文档条目）
[写入] QueryTraceA（5 条文档条目）
[写入] UpdateTraceW（5 条文档条目）
[写入] UpdateTraceA（5 条文档条目）
[写入] FlushTraceW（5 条文档条目）
[写入] FlushTraceA（5 条文档条目）
[写入] ControlTraceW（5 条文档条目）
[写入] ControlTraceA（5 条文档条目）
[写入] QueryAllTracesW（6 条文档条目）
[写入] QueryAllTracesA（6 条文档条目）
[写入] EnableTrace（5 条文档条目）
[写入] EnableTraceEx（5 条文档条目）
[写入] EnableTraceEx2（6 条文档条目）
[写入] EnumerateTraceGuidsEx（6 条文档条目）
[写入] TraceSetInformation（5 条文档条目）
[写入] TraceQueryInformation（5 条文档条目）
[写入] CreateTraceInstanceId（5 条文档条目）
[写入] TraceEvent（5 条文档条目）
[写入] TraceEventInstance（5 条文档条目）
[写入] RegisterTraceGuidsW（5 条文档条目）
[写入] RegisterTraceGuidsA（5 条文档条目）
[写入] EnumerateTraceGuids（6 条文档条目）
[写入] UnregisterTraceGuids（5 条文档条目）
[写入] GetTraceLoggerHandle（5 条文档条目）
[写入] GetTraceEnableLevel（5 条文档条目）
[写入] GetTraceEnableFlags（5 条文档条目）
[写入] OpenTraceW（5 条文档条目）
[写入] ProcessTrace（5 条文档条目）
[写入] CloseTrace（5 条文档条目）
[写入] QueryTraceProcessingHandle（4 条文档条目）
[写入] OpenTraceA（5 条文档条目）
[写入] SetTraceCallback（5 条文档条目）
[写入] RemoveTraceCallback（5 条文档条目）
[写入] TraceMessage（5 条文档条目）
[写入] TraceMessageVa（5 条文档条目）
[写入] EventRegister（5 条文档条目）
[写入] EventUnregister（5 条文档条目）
[写入] EventSetInformation（4 条文档条目）
[写入] EventEnabled（5 条文档条目）
[写入] EventProviderEnabled（5 条文档条目）
[写入] EventWrite（5 条文档条目）
[写入] EventWriteTransfer（5 条文档条目）
[写入] EventWriteEx（5 条文档条目）
[写入] EventWriteString（5 条文档条目）
[写入] EventActivityIdControl（5 条文档条目）
[写入] EventAccessControl（5 条文档条目）
[写入] EventAccessQuery（5 条文档条目）
[写入] EventAccessRemove（5 条文档条目）
[写入] CveEventWrite（5 条文档条目）
[写入] ClearEventLogA（5 条文档条目）
[写入] ClearEventLogW（5 条文档条目）
[写入] BackupEventLogA（5 条文档条目）
[写入] BackupEventLogW（5 条文档条目）
[写入] CloseEventLog（4 条文档条目）
[写入] DeregisterEventSource（4 条文档条目）
[写入] NotifyChangeEventLog（5 条文档条目）
[写入] GetNumberOfEventLogRecords（5 条文档条目）
[写入] GetOldestEventLogRecord（5 条文档条目）
[写入] OpenEventLogA（5 条文档条目）
[写入] OpenEventLogW（5 条文档条目）
[写入] RegisterEventSourceA（5 条文档条目）
[写入] RegisterEventSourceW（5 条文档条目）
[写入] OpenBackupEventLogA（5 条文档条目）
[写入] OpenBackupEventLogW（5 条文档条目）
[写入] ReadEventLogA（5 条文档条目）
[写入] ReadEventLogW（5 条文档条目）
[写入] ReportEventA（5 条文档条目）
[写入] ReportEventW（5 条文档条目）
[写入] GetEventLogInformation（4 条文档条目）
[写入] InstallApplication（4 条文档条目）
[跳过] UninstallApplication：Learn 索引中未找到
[跳过] CommandLineFromMsiDescriptor：Learn 索引中未找到
[跳过] GetManagedApplications：Learn 索引中未找到
[跳过] GetLocalManagedApplications：Learn 索引中未找到
[跳过] GetLocalManagedApplicationData：Learn 索引中未找到
[跳过] GetManagedApplicationCategories：Learn 索引中未找到
[跳过] MSChapSrvChangePassword：Learn 索引中未找到
[跳过] MSChapSrvChangePassword2：Learn 索引中未找到
[写入] PerfStartProvider（5 条文档条目）
[写入] PerfStartProviderEx（5 条文档条目）
[写入] PerfStopProvider（5 条文档条目）
[写入] PerfSetCounterSetInfo（5 条文档条目）
[写入] PerfCreateInstance（5 条文档条目）
[写入] PerfDeleteInstance（5 条文档条目）
[写入] PerfQueryInstance（5 条文档条目）
[写入] PerfSetCounterRefValue（5 条文档条目）
[写入] PerfSetULongCounterValue（5 条文档条目）
[写入] PerfSetULongLongCounterValue（5 条文档条目）
[写入] PerfIncrementULongCounterValue（5 条文档条目）
[写入] PerfIncrementULongLongCounterValue（5 条文档条目）
[写入] PerfDecrementULongCounterValue（5 条文档条目）
[写入] PerfDecrementULongLongCounterValue（5 条文档条目）
[写入] PerfEnumerateCounterSet（4 条文档条目）
[写入] PerfEnumerateCounterSetInstances（5 条文档条目）
[写入] PerfQueryCounterSetRegistrationInfo（5 条文档条目）
[写入] PerfOpenQueryHandle（5 条文档条目）
[写入] PerfCloseQueryHandle（4 条文档条目）
[写入] PerfQueryCounterInfo（5 条文档条目）
[写入] PerfQueryCounterData（5 条文档条目）
[写入] PerfAddCounters（5 条文档条目）
[写入] PerfDeleteCounters（5 条文档条目）
[写入] ImpersonateNamedPipeClient（5 条文档条目）
[写入] RegCloseKey（5 条文档条目）
[写入] RegOverridePredefKey（5 条文档条目）
[写入] RegOpenUserClassesRoot（5 条文档条目）
[写入] RegOpenCurrentUser（5 条文档条目）
[写入] RegDisablePredefinedCache（4 条文档条目）
[写入] RegDisablePredefinedCacheEx（4 条文档条目）
[写入] RegConnectRegistryA（5 条文档条目）
[写入] RegConnectRegistryW（5 条文档条目）
[跳过] RegConnectRegistryExA：Learn 索引中未找到
[跳过] RegConnectRegistryExW：Learn 索引中未找到
[写入] RegCreateKeyA（5 条文档条目）
[写入] RegCreateKeyW（5 条文档条目）
[写入] RegCreateKeyExA（5 条文档条目）
[写入] RegCreateKeyExW（5 条文档条目）
[写入] RegCreateKeyTransactedA（5 条文档条目）
[写入] RegCreateKeyTransactedW（5 条文档条目）
[写入] RegDeleteKeyA（5 条文档条目）
[写入] RegDeleteKeyW（5 条文档条目）
[写入] RegDeleteKeyExA（5 条文档条目）
[写入] RegDeleteKeyExW（5 条文档条目）
[写入] RegDeleteKeyTransactedA（5 条文档条目）
[写入] RegDeleteKeyTransactedW（5 条文档条目）
[写入] RegDisableReflectionKey（5 条文档条目）
[写入] RegEnableReflectionKey（5 条文档条目）
[写入] RegQueryReflectionKey（5 条文档条目）
[写入] RegDeleteValueA（5 条文档条目）
[写入] RegDeleteValueW（5 条文档条目）
[写入] RegEnumKeyA（5 条文档条目）
[写入] RegEnumKeyW（5 条文档条目）
[写入] RegEnumKeyExA（5 条文档条目）
[写入] RegEnumKeyExW（5 条文档条目）
[写入] RegEnumValueA（5 条文档条目）
[写入] RegEnumValueW（5 条文档条目）
[写入] RegFlushKey（5 条文档条目）
[写入] RegGetKeySecurity（5 条文档条目）
[写入] RegLoadKeyA（5 条文档条目）
[写入] RegLoadKeyW（5 条文档条目）
[写入] RegNotifyChangeKeyValue（6 条文档条目）
[写入] RegOpenKeyA（5 条文档条目）
[写入] RegOpenKeyW（5 条文档条目）
[写入] RegOpenKeyExA（6 条文档条目）
[写入] RegOpenKeyExW（6 条文档条目）
[写入] RegOpenKeyTransactedA（5 条文档条目）
[写入] RegOpenKeyTransactedW（5 条文档条目）
[写入] RegQueryInfoKeyA（5 条文档条目）
[写入] RegQueryInfoKeyW（5 条文档条目）
[写入] RegQueryValueA（5 条文档条目）
[写入] RegQueryValueW（5 条文档条目）
[写入] RegQueryMultipleValuesA（5 条文档条目）
[写入] RegQueryMultipleValuesW（5 条文档条目）
[写入] RegQueryValueExA（6 条文档条目）
[写入] RegQueryValueExW（6 条文档条目）
[写入] RegReplaceKeyA（5 条文档条目）
[写入] RegReplaceKeyW（5 条文档条目）
[写入] RegRestoreKeyA（5 条文档条目）
[写入] RegRestoreKeyW（5 条文档条目）
[写入] RegRenameKey（5 条文档条目）
[写入] RegSaveKeyA（5 条文档条目）
[写入] RegSaveKeyW（5 条文档条目）
[写入] RegSetKeySecurity（5 条文档条目）
[写入] RegSetValueA（5 条文档条目）
[写入] RegSetValueW（5 条文档条目）
[写入] RegSetValueExA（5 条文档条目）
[写入] RegSetValueExW（5 条文档条目）
[写入] RegUnLoadKeyA（5 条文档条目）
[写入] RegUnLoadKeyW（5 条文档条目）
[写入] RegDeleteKeyValueA（5 条文档条目）
[写入] RegDeleteKeyValueW（5 条文档条目）
[写入] RegSetKeyValueA（5 条文档条目）
[写入] RegSetKeyValueW（5 条文档条目）
[写入] RegDeleteTreeA（5 条文档条目）
[写入] RegDeleteTreeW（5 条文档条目）
[写入] RegCopyTreeA（5 条文档条目）
[写入] RegGetValueA（5 条文档条目）
[写入] RegGetValueW（5 条文档条目）
[写入] RegCopyTreeW（5 条文档条目）
[写入] RegLoadMUIStringA（5 条文档条目）
[写入] RegLoadMUIStringW（5 条文档条目）
[写入] RegLoadAppKeyA（5 条文档条目）
[写入] RegLoadAppKeyW（5 条文档条目）
[写入] RegSaveKeyExA（5 条文档条目）
[写入] RegSaveKeyExW（5 条文档条目）
[跳过] SetServiceBits：Learn 索引中未找到
[写入] ChangeServiceConfigA（5 条文档条目）
[写入] ChangeServiceConfigW（5 条文档条目）
[写入] ChangeServiceConfig2A（5 条文档条目）
[写入] ChangeServiceConfig2W（5 条文档条目）
[写入] CloseServiceHandle（5 条文档条目）
[写入] ControlService（5 条文档条目）
[写入] CreateServiceA（5 条文档条目）
[写入] CreateServiceW（5 条文档条目）
[写入] DeleteService（5 条文档条目）
[写入] EnumDependentServicesA（5 条文档条目）
[写入] EnumDependentServicesW（5 条文档条目）
[写入] EnumServicesStatusA（5 条文档条目）
[写入] EnumServicesStatusW（5 条文档条目）
[写入] EnumServicesStatusExA（5 条文档条目）
