从索引缓存读取（index_cache.tsv）
清单：共 17148 个 API
筛选后待处理：112 个
[跳过] MprConfigInterfaceTransportSetInfo：Learn 索引中未找到
[跳过] MprConfigInterfaceTransportEnum：Learn 索引中未找到
[跳过] MprConfigGetFriendlyName：Learn 索引中未找到
[跳过] MprConfigGetGuidName：Learn 索引中未找到
[跳过] MprConfigFilterGetInfo：Learn 索引中未找到
[跳过] MprConfigFilterSetInfo：Learn 索引中未找到
[跳过] MprInfoCreate：Learn 索引中未找到
[跳过] MprInfoDelete：Learn 索引中未找到
[跳过] MprInfoRemoveAll：Learn 索引中未找到
[跳过] MprInfoDuplicate：Learn 索引中未找到
[跳过] MprInfoBlockAdd：Learn 索引中未找到
[跳过] MprInfoBlockRemove：Learn 索引中未找到
[跳过] MprInfoBlockSet：Learn 索引中未找到
[跳过] MprInfoBlockFind：Learn 索引中未找到
[跳过] MprInfoBlockQuerySize：Learn 索引中未找到

完成：处理 0，跳过(已存在) 0，索引缺失 112，失败 0
