从索引缓存读取（index_cache.tsv）
清单：共 17148 个 API
筛选后待处理：317 个
[写入] HGLOBAL_UserSize（3 条文档条目）
[写入] HGLOBAL_UserMarshal（3 条文档条目）
[写入] HGLOBAL_UserUnmarshal（3 条文档条目）
[写入] HGLOBAL_UserFree（4 条文档条目）
[写入] HMENU_UserSize（3 条文档条目）
[写入] HMENU_UserMarshal（3 条文档条目）
[写入] HMENU_UserUnmarshal（3 条文档条目）
[写入] HMENU_UserFree（4 条文档条目）
[写入] HACCEL_UserSize64（3 条文档条目）
[写入] HACCEL_UserMarshal64（3 条文档条目）
[写入] HACCEL_UserUnmarshal64（3 条文档条目）
[写入] HACCEL_UserFree64（4 条文档条目）
[写入] HGLOBAL_UserSize64（3 条文档条目）
[写入] HGLOBAL_UserMarshal64（3 条文档条目）
[写入] HGLOBAL_UserUnmarshal64（3 条文档条目）
[写入] HGLOBAL_UserFree64（4 条文档条目）
[写入] HMENU_UserSize64（3 条文档条目）
[写入] HMENU_UserMarshal64（3 条文档条目）
[写入] HMENU_UserUnmarshal64（3 条文档条目）
[写入] HMENU_UserFree64（4 条文档条目）
[写入] HPALETTE_UserSize（4 条文档条目）
[写入] HPALETTE_UserMarshal（4 条文档条目）
[写入] HPALETTE_UserUnmarshal（4 条文档条目）
[写入] HPALETTE_UserFree（4 条文档条目）
[写入] HPALETTE_UserSize64（4 条文档条目）
[写入] HPALETTE_UserMarshal64（4 条文档条目）
[写入] HPALETTE_UserUnmarshal64（4 条文档条目）
[写入] HPALETTE_UserFree64（4 条文档条目）
[写入] CoGetInstanceFromFile（5 条文档条目）
[写入] CoGetInstanceFromIStorage（5 条文档条目）
[写入] StgOpenAsyncDocfileOnIFillLockBytes（5 条文档条目）
[写入] StgGetIFillLockBytesOnILockBytes（5 条文档条目）
[写入] StgGetIFillLockBytesOnFile（5 条文档条目）
[写入] CreateStreamOnHGlobal（5 条文档条目）
[写入] GetHGlobalFromStream（5 条文档条目）
[写入] CoGetInterfaceAndReleaseStream（5 条文档条目）
[写入] PropVariantCopy（5 条文档条目）
[写入] PropVariantClear（5 条文档条目）
[写入] FreePropVariantArray（5 条文档条目）
[写入] StgCreateDocfile（5 条文档条目）
[写入] StgCreateDocfileOnILockBytes（5 条文档条目）
[写入] StgOpenStorage（5 条文档条目）
[写入] StgOpenStorageOnILockBytes（5 条文档条目）
[写入] StgIsStorageFile（5 条文档条目）
[写入] StgIsStorageILockBytes（5 条文档条目）
[写入] StgSetTimes（5 条文档条目）
[写入] StgCreateStorageEx（5 条文档条目）
[写入] StgOpenStorageEx（5 条文档条目）
[写入] StgCreatePropStg（5 条文档条目）
[写入] StgOpenPropStg（5 条文档条目）
[写入] StgCreatePropSetStg（6 条文档条目）
[写入] FmtIdToPropStgName（5 条文档条目）
[写入] PropStgNameToFmtId（5 条文档条目）
[写入] ReadClassStg（5 条文档条目）
[写入] WriteClassStg（5 条文档条目）
[写入] ReadClassStm（5 条文档条目）
[写入] WriteClassStm（5 条文档条目）
[写入] GetHGlobalFromILockBytes（5 条文档条目）
[写入] CreateILockBytesOnHGlobal（5 条文档条目）
[写入] GetConvertStg（5 条文档条目）
[写入] StgConvertVariantToProperty（5 条文档条目）
[写入] StgConvertPropertyToVariant（5 条文档条目）
[写入] StgPropertyLengthAsVariant（5 条文档条目）
[写入] WriteFmtUserTypeStg（5 条文档条目）
[写入] ReadFmtUserTypeStg（5 条文档条目）
[写入] OleConvertOLESTREAMToIStorage（5 条文档条目）
[写入] OleConvertIStorageToOLESTREAM（5 条文档条目）
[写入] SetConvertStg（5 条文档条目）
[写入] OleConvertIStorageToOLESTREAMEx（5 条文档条目）
[写入] OleConvertOLESTREAMToIStorageEx（5 条文档条目）
[跳过] CoBuildVersion：Learn 索引中未找到
[写入] CoInitialize（5 条文档条目）
[写入] CoRegisterMallocSpy（5 条文档条目）
[写入] CoRevokeMallocSpy（4 条文档条目）
[写入] CoRegisterInitializeSpy（5 条文档条目）
[写入] CoRevokeInitializeSpy（5 条文档条目）
[写入] CoGetSystemSecurityPermissions（4 条文档条目）
[写入] CoLoadLibrary（5 条文档条目）
[写入] CoFreeLibrary（5 条文档条目）
[写入] CoFreeAllLibraries（4 条文档条目）
[写入] CoAllowSetForegroundWindow（6 条文档条目）
[跳过] DcomChannelSetHResult：Learn 索引中未找到
[写入] CoIsOle1Class（5 条文档条目）
[写入] CLSIDFromProgIDEx（5 条文档条目）
[写入] CoFileTimeToDosDateTime（4 条文档条目）
[写入] CoDosDateTimeToFileTime（5 条文档条目）
[写入] CoFileTimeNow（4 条文档条目）
[写入] CoRegisterChannelHook（4 条文档条目）
[写入] CoTreatAsClass（5 条文档条目）
[写入] CreateDataAdviseHolder（5 条文档条目）
[写入] CreateDataCache（5 条文档条目）
[写入] CoInstall（4 条文档条目）
[写入] BindMoniker（5 条文档条目）
[写入] CoGetObject（5 条文档条目）
[写入] MkParseDisplayName（5 条文档条目）
[写入] MonikerRelativePathTo（5 条文档条目）
[写入] MonikerCommonPrefixWith（5 条文档条目）
[写入] CreateBindCtx（5 条文档条目）
[写入] CreateGenericComposite（5 条文档条目）
[写入] GetClassFile（5 条文档条目）
[写入] CreateClassMoniker（5 条文档条目）
[写入] CreateFileMoniker（5 条文档条目）
[写入] CreateItemMoniker（5 条文档条目）
[写入] CreateAntiMoniker（5 条文档条目）
[写入] CreatePointerMoniker（5 条文档条目）
[写入] CreateObjrefMoniker（5 条文档条目）
[写入] GetRunningObjectTable（5 条文档条目）
[跳过] CreateStdProgressIndicator：Learn 索引中未找到
[写入] CoGetMalloc（5 条文档条目）
[写入] CoUninitialize（4 条文档条目）
[写入] CoGetCurrentProcess（4 条文档条目）
[写入] CoInitializeEx（5 条文档条目）
[写入] CoGetCallerTID（5 条文档条目）
[写入] CoGetCurrentLogicalThreadId（5 条文档条目）
[写入] CoGetContextToken（4 条文档条目）
[写入] CoGetApartmentType（5 条文档条目）
[写入] CoIncrementMTAUsage（5 条文档条目）
[写入] CoDecrementMTAUsage（5 条文档条目）
[写入] CoAllowUnmarshalerCLSID（5 条文档条目）
[写入] CoGetObjectContext（5 条文档条目）
[写入] CoGetClassObject（5 条文档条目）
[写入] CoRegisterClassObject（5 条文档条目）
[写入] CoRevokeClassObject（5 条文档条目）
[写入] CoResumeClassObjects（4 条文档条目）
[写入] CoSuspendClassObjects（4 条文档条目）
[写入] CoAddRefServerProcess（4 条文档条目）
[写入] CoReleaseServerProcess（4 条文档条目）
[写入] CoGetPSClsid（5 条文档条目）
[写入] CoRegisterPSClsid（6 条文档条目）
[写入] CoRegisterSurrogate（5 条文档条目）
[写入] CoDisconnectObject（5 条文档条目）
[写入] CoLockObjectExternal（5 条文档条目）
[写入] CoIsHandlerConnected（5 条文档条目）
[写入] CoCreateFreeThreadedMarshaler（5 条文档条目）
[写入] CoFreeUnusedLibraries（4 条文档条目）
[写入] CoFreeUnusedLibrariesEx（5 条文档条目）
[写入] CoDisconnectContext（6 条文档条目）
[写入] CoInitializeSecurity（5 条文档条目）
[写入] CoGetCallContext（5 条文档条目）
[写入] CoQueryProxyBlanket（5 条文档条目）
[写入] CoSetProxyBlanket（5 条文档条目）
[写入] CoCopyProxy（5 条文档条目）
[写入] CoQueryClientBlanket（5 条文档条目）
[写入] CoImpersonateClient（4 条文档条目）
[写入] CoRevertToSelf（4 条文档条目）
[写入] CoQueryAuthenticationServices（5 条文档条目）
[写入] CoSwitchCallContext（5 条文档条目）
[写入] CoCreateInstance（6 条文档条目）
[写入] CoCreateInstanceEx（5 条文档条目）
[写入] CoCreateInstanceFromApp（5 条文档条目）
[写入] CoRegisterActivationFilter（5 条文档条目）
[写入] CoGetCancelObject（5 条文档条目）
[写入] CoSetCancelObject（5 条文档条目）
[写入] CoCancelCall（5 条文档条目）
[写入] CoTestCancel（4 条文档条目）
[写入] CoEnableCallCancellation（5 条文档条目）
[写入] CoDisableCallCancellation（5 条文档条目）
[写入] StringFromCLSID（5 条文档条目）
[写入] CLSIDFromString（5 条文档条目）
[写入] StringFromIID（5 条文档条目）
[写入] IIDFromString（5 条文档条目）
[写入] ProgIDFromCLSID（5 条文档条目）
[写入] CLSIDFromProgID（5 条文档条目）
[写入] StringFromGUID2（4 条文档条目）
[写入] CoCreateGuid（5 条文档条目）
[写入] CoWaitForMultipleHandles（5 条文档条目）
[写入] CoWaitForMultipleObjects（4 条文档条目）
[写入] CoGetTreatAsClass（5 条文档条目）
[写入] CoInvalidateRemoteMachineBindings（5 条文档条目）
[写入] CoTaskMemAlloc（5 条文档条目）
[写入] CoTaskMemRealloc（5 条文档条目）
[写入] CoTaskMemFree（5 条文档条目）
[写入] CoRegisterDeviceCatalog（5 条文档条目）
[写入] CoRevokeDeviceCatalog（4 条文档条目）
[写入] CoGetDefaultContext（5 条文档条目）
[写入] OleBuildVersion（3 条文档条目）
[写入] OleInitialize（5 条文档条目）
[写入] OleUninitialize（4 条文档条目）
[写入] OleQueryLinkFromData（5 条文档条目）
[写入] OleQueryCreateFromData（5 条文档条目）
[写入] OleCreate（5 条文档条目）
[写入] OleCreateEx（5 条文档条目）
[写入] OleCreateFromData（5 条文档条目）
[写入] OleCreateFromDataEx（5 条文档条目）
[写入] OleCreateLinkFromData（5 条文档条目）
[写入] OleCreateLinkFromDataEx（5 条文档条目）
[写入] OleCreateStaticFromData（5 条文档条目）
[写入] OleCreateLink（5 条文档条目）
[写入] OleCreateLinkEx（5 条文档条目）
[写入] OleCreateLinkToFile（5 条文档条目）
[写入] OleCreateLinkToFileEx（5 条文档条目）
[写入] OleCreateFromFile（5 条文档条目）
[写入] OleCreateFromFileEx（5 条文档条目）
[写入] OleLoad（5 条文档条目）
[写入] OleSave（5 条文档条目）
[写入] OleLoadFromStream（5 条文档条目）
[写入] OleSaveToStream（5 条文档条目）
[写入] OleSetContainedObject（5 条文档条目）
[写入] OleNoteObjectVisible（5 条文档条目）
[写入] RegisterDragDrop（5 条文档条目）
[写入] RevokeDragDrop（5 条文档条目）
[写入] DoDragDrop（5 条文档条目）
[写入] OleSetClipboard（5 条文档条目）
[写入] OleGetClipboard（5 条文档条目）
[写入] OleGetClipboardWithEnterpriseInfo（5 条文档条目）
[写入] OleFlushClipboard（4 条文档条目）
[写入] OleIsCurrentClipboard（5 条文档条目）
[写入] OleCreateMenuDescriptor（5 条文档条目）
[写入] OleSetMenuDescriptor（5 条文档条目）
[写入] OleDestroyMenuDescriptor（4 条文档条目）
[写入] OleTranslateAccelerator（5 条文档条目）
[写入] OleDuplicateData（5 条文档条目）
[写入] OleDraw（5 条文档条目）
[写入] OleRun（5 条文档条目）
[写入] OleIsRunning（5 条文档条目）
[写入] OleLockRunning（5 条文档条目）
[写入] ReleaseStgMedium（5 条文档条目）
[写入] CreateOleAdviseHolder（5 条文档条目）
[写入] OleCreateDefaultHandler（5 条文档条目）
[写入] OleCreateEmbeddingHelper（5 条文档条目）
[写入] IsAccelerator（5 条文档条目）
[写入] OleGetIconOfFile（4 条文档条目）
[写入] OleGetIconOfClass（4 条文档条目）
[写入] OleMetafilePictFromIconAndLabel（5 条文档条目）
[写入] OleRegGetUserType（5 条文档条目）
[写入] OleRegGetMiscStatus（5 条文档条目）
[写入] OleRegEnumFormatEtc（5 条文档条目）
[写入] OleRegEnumVerbs（5 条文档条目）
[写入] OleDoAutoConvert（5 条文档条目）
[写入] OleGetAutoConvert（5 条文档条目）
[写入] OleSetAutoConvert（5 条文档条目）
[跳过] HRGN_UserSize：Learn 索引中未找到
[跳过] HRGN_UserMarshal：Learn 索引中未找到
[跳过] HRGN_UserUnmarshal：Learn 索引中未找到
[跳过] HRGN_UserFree：Learn 索引中未找到
[写入] CoDecodeProxy（5 条文档条目）
[写入] RoGetAgileReference（5 条文档条目）
[跳过] HMONITOR_UserSize：Learn 索引中未找到
[跳过] HMONITOR_UserMarshal：Learn 索引中未找到
[跳过] HMONITOR_UserUnmarshal：Learn 索引中未找到
[跳过] HMONITOR_UserFree：Learn 索引中未找到
[跳过] HMONITOR_UserSize64：Learn 索引中未找到
[跳过] HMONITOR_UserMarshal64：Learn 索引中未找到
[跳过] HMONITOR_UserUnmarshal64：Learn 索引中未找到
[跳过] HMONITOR_UserFree64：Learn 索引中未找到

完成：处理 285，跳过(已存在) 0，索引缺失 32，失败 0
