从索引缓存读取（index_cache.tsv）
清单：共 17148 个 API
筛选后待处理：296 个
[跳过] UrlCacheGetGlobalLimit：Learn 索引中未找到
[跳过] UrlCacheSetGlobalLimit：Learn 索引中未找到
[跳过] UrlCacheReloadSettings：Learn 索引中未找到
[跳过] UrlCacheContainerSetEntryMaximumAge：Learn 索引中未找到
[跳过] UrlCacheFindFirstEntry：Learn 索引中未找到
[跳过] UrlCacheFindNextEntry：Learn 索引中未找到
[跳过] UrlCacheServer：Learn 索引中未找到
[跳过] ReadGuidsForConnectedNetworks：Learn 索引中未找到
[跳过] IsHostInProxyBypassList：Learn 索引中未找到
[跳过] InternetFreeProxyInfoList：Learn 索引中未找到
[跳过] InternetGetProxyForUrl：Learn 索引中未找到
[跳过] DoConnectoidsExist：Learn 索引中未找到
[跳过] GetDiskInfoA：Learn 索引中未找到
[跳过] PerformOperationOverUrlCacheA：Learn 索引中未找到
[跳过] IsProfilesEnabled：Learn 索引中未找到
[跳过] InternalInternetGetCookie：Learn 索引中未找到
[跳过] ImportCookieFileA：Learn 索引中未找到
[跳过] ImportCookieFileW：Learn 索引中未找到
[跳过] ExportCookieFileA：Learn 索引中未找到
[跳过] ExportCookieFileW：Learn 索引中未找到
[跳过] IsDomainLegalCookieDomainA：Learn 索引中未找到
[跳过] IsDomainLegalCookieDomainW：Learn 索引中未找到
[跳过] HttpWebSocketCompleteUpgrade：Learn 索引中未找到
[跳过] HttpWebSocketSend：Learn 索引中未找到
[跳过] HttpWebSocketReceive：Learn 索引中未找到
[跳过] HttpWebSocketClose：Learn 索引中未找到
[跳过] HttpWebSocketShutdown：Learn 索引中未找到
[跳过] HttpWebSocketQueryCloseStatus：Learn 索引中未找到
[跳过] InternetConvertUrlFromWireToWideChar：Learn 索引中未找到

完成：处理 0，跳过(已存在) 184，索引缺失 112，失败 0
