从索引缓存读取（index_cache.tsv）
清单：共 17148 个 API
筛选后待处理：196 个
[写入] SetIpStatistics（5 条文档条目）
[写入] SetIpTTL（5 条文档条目）
[写入] CreateIpNetEntry（5 条文档条目）
[写入] SetIpNetEntry（5 条文档条目）
[写入] DeleteIpNetEntry（5 条文档条目）
[写入] FlushIpNetTable（5 条文档条目）
[写入] CreateProxyArpEntry（5 条文档条目）
[写入] DeleteProxyArpEntry（5 条文档条目）
[写入] SetTcpEntry（5 条文档条目）
[写入] GetInterfaceInfo（6 条文档条目）
[写入] GetUniDirectionalAdapterInfo（4 条文档条目）
[写入] NhpAllocateAndGetInterfaceInfoFromStack（5 条文档条目）
[写入] GetBestInterface（5 条文档条目）
[写入] GetBestInterfaceEx（5 条文档条目）
[写入] GetBestRoute（4 条文档条目）
[写入] NotifyAddrChange（6 条文档条目）
[写入] NotifyRouteChange（6 条文档条目）
[写入] CancelIPChangeNotify（5 条文档条目）
[写入] GetAdapterIndex（5 条文档条目）
[写入] AddIPAddress（6 条文档条目）
[写入] DeleteIPAddress（6 条文档条目）
[写入] GetNetworkParams（6 条文档条目）
[写入] GetAdaptersInfo（6 条文档条目）
[写入] GetAdapterOrderMap（4 条文档条目）
[写入] GetAdaptersAddresses（6 条文档条目）
[写入] GetPerAdapterInfo（5 条文档条目）
[写入] GetInterfaceActiveTimestampCapabilities（4 条文档条目）
[写入] GetInterfaceSupportedTimestampCapabilities（4 条文档条目）
[写入] CaptureInterfaceHardwareCrossTimestamp（4 条文档条目）
[写入] RegisterInterfaceTimestampConfigChange（4 条文档条目）
[写入] UnregisterInterfaceTimestampConfigChange（4 条文档条目）
[写入] IpReleaseAddress（6 条文档条目）
[写入] IpRenewAddress（6 条文档条目）
[写入] SendARP（6 条文档条目）
[写入] GetRTTAndHopCount（6 条文档条目）
[写入] GetFriendlyIfIndex（4 条文档条目）
[写入] EnableRouter（5 条文档条目）
[写入] UnenableRouter（5 条文档条目）
[写入] DisableMediaSense（6 条文档条目）
[写入] RestoreMediaSense（6 条文档条目）
[写入] GetIpErrorString（5 条文档条目）
[写入] ResolveNeighbor（4 条文档条目）
[写入] CreatePersistentTcpPortReservation（6 条文档条目）
[写入] CreatePersistentUdpPortReservation（5 条文档条目）
[写入] DeletePersistentTcpPortReservation（6 条文档条目）
[写入] DeletePersistentUdpPortReservation（5 条文档条目）
[写入] LookupPersistentTcpPortReservation（6 条文档条目）
[写入] LookupPersistentUdpPortReservation（5 条文档条目）
[跳过] PfCreateInterface：Learn 索引中未找到
[跳过] PfDeleteInterface：Learn 索引中未找到
[跳过] PfAddFiltersToInterface：Learn 索引中未找到
[跳过] PfRemoveFiltersFromInterface：Learn 索引中未找到
[跳过] PfRemoveFilterHandles：Learn 索引中未找到
[跳过] PfUnBindInterface：Learn 索引中未找到
[跳过] PfBindInterfaceToIndex：Learn 索引中未找到
[跳过] PfBindInterfaceToIPAddress：Learn 索引中未找到
[跳过] PfRebindFilters：Learn 索引中未找到
[跳过] PfAddGlobalFilterToInterface：Learn 索引中未找到
[跳过] PfRemoveGlobalFilterFromInterface：Learn 索引中未找到
[跳过] PfMakeLog：Learn 索引中未找到
[跳过] PfSetLogBuffer：Learn 索引中未找到
[跳过] PfDeleteLog：Learn 索引中未找到
[跳过] PfGetInterfaceStatistics：Learn 索引中未找到
[跳过] PfTestPacket：Learn 索引中未找到

完成：处理 170，跳过(已存在) 0，索引缺失 26，失败 0
