从索引缓存读取（index_cache.tsv）
清单：共 17148 个 API
筛选后待处理：229 个
[跳过] JetOpenFileInstanceW：Learn 索引中未找到
[跳过] JetReadFile：Learn 索引中未找到
[跳过] JetReadFileInstance：Learn 索引中未找到
[跳过] JetCloseFile：Learn 索引中未找到
[跳过] JetCloseFileInstance：Learn 索引中未找到
[跳过] JetGetLogInfoA：Learn 索引中未找到
[跳过] JetGetLogInfoW：Learn 索引中未找到
[跳过] JetGetLogInfoInstanceA：Learn 索引中未找到
[跳过] JetGetLogInfoInstanceW：Learn 索引中未找到
[跳过] JetGetLogInfoInstance2A：Learn 索引中未找到
[跳过] JetGetLogInfoInstance2W：Learn 索引中未找到
[跳过] JetGetTruncateLogInfoInstanceA：Learn 索引中未找到
[跳过] JetGetTruncateLogInfoInstanceW：Learn 索引中未找到
[跳过] JetTruncateLog：Learn 索引中未找到
[跳过] JetTruncateLogInstance：Learn 索引中未找到
[跳过] JetEndExternalBackup：Learn 索引中未找到
[跳过] JetEndExternalBackupInstance：Learn 索引中未找到
[跳过] JetEndExternalBackupInstance2：Learn 索引中未找到
[跳过] JetExternalRestoreA：Learn 索引中未找到
[跳过] JetExternalRestoreW：Learn 索引中未找到
[跳过] JetExternalRestore2A：Learn 索引中未找到
[跳过] JetExternalRestore2W：Learn 索引中未找到
[跳过] JetRegisterCallback：Learn 索引中未找到
[跳过] JetUnregisterCallback：Learn 索引中未找到
[跳过] JetGetInstanceInfoA：Learn 索引中未找到
[跳过] JetGetInstanceInfoW：Learn 索引中未找到
[跳过] JetFreeBuffer：Learn 索引中未找到
[跳过] JetSetLS：Learn 索引中未找到
[跳过] JetGetLS：Learn 索引中未找到
[跳过] JetOSSnapshotPrepare：Learn 索引中未找到
[跳过] JetOSSnapshotPrepareInstance：Learn 索引中未找到
[跳过] JetOSSnapshotFreezeA：Learn 索引中未找到
[跳过] JetOSSnapshotFreezeW：Learn 索引中未找到
[跳过] JetOSSnapshotThaw：Learn 索引中未找到
[跳过] JetOSSnapshotAbort：Learn 索引中未找到
[跳过] JetOSSnapshotTruncateLog：Learn 索引中未找到
[跳过] JetOSSnapshotTruncateLogInstance：Learn 索引中未找到
[跳过] JetOSSnapshotGetFreezeInfoA：Learn 索引中未找到
[跳过] JetOSSnapshotGetFreezeInfoW：Learn 索引中未找到
[跳过] JetOSSnapshotEnd：Learn 索引中未找到
[跳过] JetConfigureProcessForCrashDump：Learn 索引中未找到
[跳过] JetGetErrorInfoW：Learn 索引中未找到
[跳过] JetSetSessionParameter：Learn 索引中未找到
[跳过] JetGetSessionParameter：Learn 索引中未找到

完成：处理 0，跳过(已存在) 0，索引缺失 229，失败 0
