从索引缓存读取（index_cache.tsv）
清单：共 17148 个 API
筛选后待处理：447 个
[跳过] I_RpcServerUseProtseq2A：Learn 索引中未找到
[跳过] I_RpcServerStartService：Learn 索引中未找到
[跳过] I_RpcBindingInqDynamicEndpointW：Learn 索引中未找到
[跳过] I_RpcBindingInqDynamicEndpointA：Learn 索引中未找到
[跳过] I_RpcServerCheckClientRestriction：Learn 索引中未找到
[跳过] I_RpcBindingInqTransportType：Learn 索引中未找到
[跳过] I_RpcIfInqTransferSyntaxes：Learn 索引中未找到
[跳过] I_UuidCreate：Learn 索引中未找到
[跳过] I_RpcBindingCopy：Learn 索引中未找到
[跳过] I_RpcBindingIsClientLocal：Learn 索引中未找到
[跳过] I_RpcBindingCreateNP：Learn 索引中未找到
[跳过] I_RpcSsDontSerializeContext：Learn 索引中未找到
[跳过] I_RpcServerRegisterForwardFunction：Learn 索引中未找到
[跳过] I_RpcServerInqAddressChangeFn：Learn 索引中未找到
[跳过] I_RpcServerSetAddressChangeFn：Learn 索引中未找到
[跳过] I_RpcServerInqLocalConnAddress：Learn 索引中未找到
[跳过] I_RpcServerInqRemoteConnAddress：Learn 索引中未找到
[跳过] I_RpcSessionStrictContextHandle：Learn 索引中未找到
[跳过] I_RpcTurnOnEEInfoPropagation：Learn 索引中未找到
[跳过] I_RpcServerInqTransportType：Learn 索引中未找到
[跳过] I_RpcMapWin32Status：Learn 索引中未找到
[跳过] I_RpcRecordCalloutFailure：Learn 索引中未找到
[跳过] I_RpcMgmtEnableDedicatedThreadPool：Learn 索引中未找到
[跳过] I_RpcGetDefaultSD：Learn 索引中未找到
[跳过] I_RpcOpenClientProcess：Learn 索引中未找到
[跳过] I_RpcBindingIsServerLocal：Learn 索引中未找到
[跳过] I_RpcBindingSetPrivateOption：Learn 索引中未找到
[跳过] I_RpcServerSubscribeForDisconnectNotification：Learn 索引中未找到
[跳过] I_RpcServerGetAssociationID：Learn 索引中未找到
[跳过] I_RpcServerDisableExceptionFilter：Learn 索引中未找到
[跳过] I_RpcServerSubscribeForDisconnectNotification2：Learn 索引中未找到
[跳过] I_RpcServerUnsubscribeForDisconnectNotification：Learn 索引中未找到
[跳过] I_RpcAsyncSetHandle：Learn 索引中未找到
[跳过] I_RpcAsyncAbortCall：Learn 索引中未找到
[跳过] I_RpcBindingInqClientTokenAttributes：Learn 索引中未找到
[跳过] NDRCContextBinding：Learn 索引中未找到
[跳过] NDRCContextMarshall：Learn 索引中未找到
[跳过] NDRCContextUnmarshall：Learn 索引中未找到
[跳过] NDRSContextMarshall：Learn 索引中未找到
[跳过] NDRSContextUnmarshall：Learn 索引中未找到
[跳过] NDRSContextMarshallEx：Learn 索引中未找到
[跳过] NDRSContextMarshall2：Learn 索引中未找到
[跳过] NDRSContextUnmarshallEx：Learn 索引中未找到
[跳过] NDRSContextUnmarshall2：Learn 索引中未找到
[跳过] NdrSimpleStructMarshall：Learn 索引中未找到
[跳过] NdrConformantStructMarshall：Learn 索引中未找到
[跳过] NdrConformantVaryingStructMarshall：Learn 索引中未找到
[跳过] NdrComplexStructMarshall：Learn 索引中未找到
[跳过] NdrFixedArrayMarshall：Learn 索引中未找到
[跳过] NdrConformantArrayMarshall：Learn 索引中未找到
[跳过] NdrConformantVaryingArrayMarshall：Learn 索引中未找到
[跳过] NdrVaryingArrayMarshall：Learn 索引中未找到
[跳过] NdrComplexArrayMarshall：Learn 索引中未找到
[跳过] NdrNonConformantStringMarshall：Learn 索引中未找到
[跳过] NdrEncapsulatedUnionMarshall：Learn 索引中未找到
[跳过] NdrNonEncapsulatedUnionMarshall：Learn 索引中未找到
[跳过] NdrByteCountPointerMarshall：Learn 索引中未找到
[跳过] NdrXmitOrRepAsMarshall：Learn 索引中未找到
[跳过] NdrClientContextMarshall：Learn 索引中未找到
[跳过] NdrServerContextMarshall：Learn 索引中未找到
[跳过] NdrServerContextNewMarshall：Learn 索引中未找到
[跳过] NdrRangeUnmarshall：Learn 索引中未找到
[跳过] NdrCorrelationInitialize：Learn 索引中未找到
[跳过] NdrCorrelationPass：Learn 索引中未找到
[跳过] NdrCorrelationFree：Learn 索引中未找到
[跳过] NdrSimpleStructUnmarshall：Learn 索引中未找到
[跳过] NdrConformantStructUnmarshall：Learn 索引中未找到
[跳过] NdrConformantVaryingStructUnmarshall：Learn 索引中未找到
[跳过] NdrComplexStructUnmarshall：Learn 索引中未找到
[跳过] NdrFixedArrayUnmarshall：Learn 索引中未找到
[跳过] NdrConformantVaryingArrayUnmarshall：Learn 索引中未找到
[跳过] NdrVaryingArrayUnmarshall：Learn 索引中未找到
[跳过] NdrComplexArrayUnmarshall：Learn 索引中未找到
[跳过] NdrNonConformantStringUnmarshall：Learn 索引中未找到
[跳过] NdrEncapsulatedUnionUnmarshall：Learn 索引中未找到
[跳过] NdrNonEncapsulatedUnionUnmarshall：Learn 索引中未找到
[跳过] NdrByteCountPointerUnmarshall：Learn 索引中未找到
[跳过] NdrXmitOrRepAsUnmarshall：Learn 索引中未找到
[跳过] NdrUserMarshalUnmarshall：Learn 索引中未找到
[跳过] NdrClientContextUnmarshall：Learn 索引中未找到
[跳过] NdrServerContextUnmarshall：Learn 索引中未找到
[跳过] NdrServerContextNewUnmarshall：Learn 索引中未找到
[跳过] NdrSimpleStructBufferSize：Learn 索引中未找到
[跳过] NdrConformantStructBufferSize：Learn 索引中未找到
[跳过] NdrConformantVaryingStructBufferSize：Learn 索引中未找到
[跳过] NdrComplexStructBufferSize：Learn 索引中未找到
[跳过] NdrFixedArrayBufferSize：Learn 索引中未找到
[跳过] NdrConformantArrayBufferSize：Learn 索引中未找到
[跳过] NdrConformantVaryingArrayBufferSize：Learn 索引中未找到
[跳过] NdrVaryingArrayBufferSize：Learn 索引中未找到
[跳过] NdrComplexArrayBufferSize：Learn 索引中未找到
[跳过] NdrNonConformantStringBufferSize：Learn 索引中未找到
[跳过] NdrEncapsulatedUnionBufferSize：Learn 索引中未找到
[跳过] NdrNonEncapsulatedUnionBufferSize：Learn 索引中未找到
[跳过] NdrByteCountPointerBufferSize：Learn 索引中未找到
[跳过] NdrXmitOrRepAsBufferSize：Learn 索引中未找到
[跳过] NdrPointerMemorySize：Learn 索引中未找到
[跳过] NdrSimpleStructMemorySize：Learn 索引中未找到
[跳过] NdrConformantStructMemorySize：Learn 索引中未找到
[跳过] NdrConformantVaryingStructMemorySize：Learn 索引中未找到
[跳过] NdrComplexStructMemorySize：Learn 索引中未找到
[跳过] NdrFixedArrayMemorySize：Learn 索引中未找到
[跳过] NdrConformantArrayMemorySize：Learn 索引中未找到
[跳过] NdrConformantVaryingArrayMemorySize：Learn 索引中未找到
[跳过] NdrVaryingArrayMemorySize：Learn 索引中未找到
[跳过] NdrComplexArrayMemorySize：Learn 索引中未找到
[跳过] NdrConformantStringMemorySize：Learn 索引中未找到
[跳过] NdrNonConformantStringMemorySize：Learn 索引中未找到
[跳过] NdrEncapsulatedUnionMemorySize：Learn 索引中未找到
[跳过] NdrNonEncapsulatedUnionMemorySize：Learn 索引中未找到
[跳过] NdrXmitOrRepAsMemorySize：Learn 索引中未找到
[跳过] NdrUserMarshalMemorySize：Learn 索引中未找到
[跳过] NdrInterfacePointerMemorySize：Learn 索引中未找到
[跳过] NdrSimpleStructFree：Learn 索引中未找到
[跳过] NdrConformantStructFree：Learn 索引中未找到
[跳过] NdrConformantVaryingStructFree：Learn 索引中未找到
[跳过] NdrComplexStructFree：Learn 索引中未找到
[跳过] NdrFixedArrayFree：Learn 索引中未找到
[跳过] NdrConformantArrayFree：Learn 索引中未找到
[跳过] NdrConformantVaryingArrayFree：Learn 索引中未找到
[跳过] NdrVaryingArrayFree：Learn 索引中未找到
[跳过] NdrComplexArrayFree：Learn 索引中未找到
[跳过] NdrEncapsulatedUnionFree：Learn 索引中未找到
[跳过] NdrNonEncapsulatedUnionFree：Learn 索引中未找到
[跳过] NdrByteCountPointerFree：Learn 索引中未找到
[跳过] NdrXmitOrRepAsFree：Learn 索引中未找到
[跳过] NdrConvert2：Learn 索引中未找到
[跳过] NdrUserMarshalSimpleTypeConvert：Learn 索引中未找到
[跳过] NdrClientInitializeNew：Learn 索引中未找到
[跳过] NdrServerInitializeNew：Learn 索引中未找到
[跳过] NdrServerInitializePartial：Learn 索引中未找到
[跳过] NdrClientInitialize：Learn 索引中未找到
[跳过] NdrServerInitialize：Learn 索引中未找到
[跳过] NdrServerInitializeUnmarshall：Learn 索引中未找到
[跳过] NdrServerInitializeMarshall：Learn 索引中未找到
[跳过] NdrGetBuffer：Learn 索引中未找到
[跳过] NdrNsGetBuffer：Learn 索引中未找到
[跳过] NdrSendReceive：Learn 索引中未找到
[跳过] NdrNsSendReceive：Learn 索引中未找到
[跳过] NdrFreeBuffer：Learn 索引中未找到
[跳过] NdrGetDcomProtocolVersion：Learn 索引中未找到
[跳过] NdrDcomAsyncStubCall：Learn 索引中未找到
[跳过] NdrMapCommAndFaultStatus：Learn 索引中未找到
[跳过] NdrRpcSsEnableAllocate：Learn 索引中未找到
[跳过] NdrRpcSsDisableAllocate：Learn 索引中未找到
[跳过] NdrRpcSmSetClientToOsf：Learn 索引中未找到
[跳过] NdrRpcSmClientAllocate：Learn 索引中未找到
[跳过] NdrRpcSmClientFree：Learn 索引中未找到
[跳过] NdrRpcSsDefaultAllocate：Learn 索引中未找到
[跳过] NdrRpcSsDefaultFree：Learn 索引中未找到
[跳过] NdrFullPointerXlatInit：Learn 索引中未找到
[跳过] NdrFullPointerXlatFree：Learn 索引中未找到
[跳过] NdrAllocate：Learn 索引中未找到
[跳过] NdrCreateServerInterfaceFromStub：Learn 索引中未找到
[跳过] Ndr64DcomAsyncClientCall：Learn 索引中未找到
[跳过] Ndr64AsyncServerCall64：Learn 索引中未找到
[跳过] Ndr64DcomAsyncStubCall：Learn 索引中未找到
[跳过] NdrServerCallNdr64：Learn 索引中未找到
[跳过] NdrPartialIgnoreClientMarshall：Learn 索引中未找到
[跳过] NdrPartialIgnoreServerUnmarshall：Learn 索引中未找到
[跳过] NdrPartialIgnoreClientBufferSize：Learn 索引中未找到
[跳过] NdrPartialIgnoreServerInitialize：Learn 索引中未找到
[跳过] NdrMesSimpleTypeAlignSize：Learn 索引中未找到
[跳过] NdrMesSimpleTypeDecode：Learn 索引中未找到
[跳过] NdrMesSimpleTypeEncode：Learn 索引中未找到
[跳过] NdrMesTypeAlignSize：Learn 索引中未找到
[跳过] NdrMesTypeEncode：Learn 索引中未找到
[跳过] NdrMesTypeDecode：Learn 索引中未找到
[跳过] NdrMesTypeAlignSize2：Learn 索引中未找到
[跳过] NdrMesTypeEncode2：Learn 索引中未找到
[跳过] NdrMesTypeDecode2：Learn 索引中未找到
[跳过] NdrMesTypeFree2：Learn 索引中未找到
[跳过] NdrMesProcEncodeDecode：Learn 索引中未找到
[跳过] NdrMesTypeAlignSize3：Learn 索引中未找到
[跳过] NdrMesTypeEncode3：Learn 索引中未找到
[跳过] NdrMesTypeDecode3：Learn 索引中未找到
[跳过] NdrMesTypeFree3：Learn 索引中未找到
[跳过] NdrMesProcEncodeDecode3：Learn 索引中未找到
[跳过] NdrMesSimpleTypeDecodeAll：Learn 索引中未找到
[跳过] NdrMesSimpleTypeEncodeAll：Learn 索引中未找到
[跳过] NdrMesSimpleTypeAlignSizeAll：Learn 索引中未找到

完成：处理 0，跳过(已存在) 230，索引缺失 217，失败 0
